Node{identificator='18_34_19', x='211', y='690', raw='5', id='10000', cor='-4196306', connected='92_23_29', minorisWay=''}
Node{identificator='55_36_61', x='1030', y='776', raw='5', id='1746.3888', cor='-8584061', connected='59_93_47', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 48_83_33 73_18_44 31_11_42 62_64_81 82_81_88 78_96_21 67_76_51 18_33_65 68_23_63 53_10_75 92_74_78 26_33_86 71_16_81 98_98_73 43_79_28 46_71_21 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 42_28_91 80_36_18 80_26_71 58_18_73 16_30_91'}
Node{identificator='59_93_47', x='983', y='745', raw='5', id='1802.6915', cor='-7271738', connected='27_40_58', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 48_83_33 73_18_44 31_11_42 62_64_81 82_81_88 78_96_21 67_76_51 18_33_65 68_23_63 53_10_75 92_74_78 26_33_86 71_16_81 98_98_73 43_79_28 46_71_21 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 42_28_91 80_36_18 80_26_71 58_18_73 16_30_91 55_36_61'}
Node{identificator='27_40_58', x='877', y='694', raw='5', id='1920.3223', cor='-14103744', connected='79_87_27', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 48_83_33 73_18_44 31_11_42 62_64_81 82_81_88 78_96_21 67_76_51 18_33_65 68_23_63 53_10_75 92_74_78 26_33_86 71_16_81 98_98_73 43_79_28 46_71_21 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 42_28_91 80_36_18 80_26_71 58_18_73 16_30_91 55_36_61 59_93_47'}
Node{identificator='79_87_27', x='850', y='681', raw='5', id='1950.289', cor='-5289377', connected='36_31_68', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 48_83_33 73_18_44 31_11_42 62_64_81 82_81_88 78_96_21 67_76_51 18_33_65 68_23_63 53_10_75 92_74_78 26_33_86 71_16_81 98_98_73 43_79_28 46_71_21 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 42_28_91 80_36_18 80_26_71 58_18_73 16_30_91 55_36_61 59_93_47 27_40_58'}
Node{identificator='36_31_68', x='756', y='614', raw='5', id='2065.723', cor='-11850731', connected='96_53_83', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 48_83_33 73_18_44 31_11_42 62_64_81 82_81_88 78_96_21 67_76_51 18_33_65 68_23_63 53_10_75 92_74_78 26_33_86 71_16_81 98_98_73 43_79_28 46_71_21 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 42_28_91 80_36_18 80_26_71 58_18_73 16_30_91 55_36_61 59_93_47 27_40_58 79_87_27'}
Node{identificator='96_53_83', x='726', y='595', raw='5', id='2101.2334', cor='-6656981', connected='93_75_77', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 48_83_33 73_18_44 31_11_42 62_64_81 82_81_88 78_96_21 67_76_51 18_33_65 68_23_63 53_10_75 92_74_78 26_33_86 71_16_81 98_98_73 43_79_28 46_71_21 62_94_71 35_32_60 14_99_16 33_95_35 52_78_11 79_66_34 42_28_91 80_36_18 80_26_71 58_18_73 16_30_91 55_36_61 59_93_47 27_40_58 79_87_27 36_31_68'}
Node{identificator='93_75_77', x='665', y='565', raw='5', id='765.55676', cor='-3592571', connected='88_63_14 67_76_51 46_58_62', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 48_83_33 73_18_44 31_11_42 62_64_81 82_81_88 78_96_21 67_76_51'}
Node{identificator='24_10_76', x='519', y='182', raw='5', id='850.6631', cor='-9383881', connected='40_13_62', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 32_21_65 45_13_57 43_32_59 44_17_90 94_43_10 40_64_99 56_30_11 99_78_39 97_82_33 75_57_71 98_53_76 73_24_58 96_93_11'}
Node{identificator='24_82_20', x='717', y='136', raw='5', id='936.11444', cor='-11033496', connected='95_70_35 63_17_93', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35'}
Node{identificator='61_17_92', x='665', y='149', raw='5', id='1001.55383', cor='-6548153', connected='24_82_20', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 32_21_65 45_13_57 43_32_59 44_17_90 94_43_10 40_64_99 56_30_11 99_78_39 97_82_33 75_57_71 98_53_76 73_24_58 96_93_11 24_10_76 40_13_62 34_57_62 47_76_86'}
Node{identificator='47_76_86', x='617', y='166', raw='5', id='950.6323', cor='-3210697', connected='61_17_92', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 32_21_65 45_13_57 43_32_59 44_17_90 94_43_10 40_64_99 56_30_11 99_78_39 97_82_33 75_57_71 98_53_76 73_24_58 96_93_11 24_10_76 40_13_62 34_57_62'}
Node{identificator='34_57_62', x='598', y='173', raw='5', id='930.38385', cor='-1894918', connected='47_76_86', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 32_21_65 45_13_57 43_32_59 44_17_90 94_43_10 40_64_99 56_30_11 99_78_39 97_82_33 75_57_71 98_53_76 73_24_58 96_93_11 24_10_76 40_13_62'}
Node{identificator='40_13_62', x='562', y='180', raw='5', id='893.7096', cor='-9874644', connected='34_57_62', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 32_21_65 45_13_57 43_32_59 44_17_90 94_43_10 40_64_99 56_30_11 99_78_39 97_82_33 75_57_71 98_53_76 73_24_58 96_93_11 24_10_76'}
Node{identificator='97_86_22', x='666', y='280', raw='5', id='781.9398', cor='-13509101', connected='95_70_35 99_57_13', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13'}
Node{identificator='63_17_93', x='793', y='114', raw='5', id='1015.2346', cor='-10553058', connected='97_89_97 86_19_73', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20'}
Node{identificator='97_89_97', x='877', y='86', raw='5', id='1103.7784', cor='-8112935', connected='15_90_45', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93'}
Node{identificator='15_90_45', x='1055', y='35', raw='5', id='1288.9406', cor='-2552423', connected='12_99_48 97_32_14', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97'}
Node{identificator='17_93_99', x='1151', y='5', raw='5', id='1389.7766', cor='-494713', connected='61_20_59', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48'}
Node{identificator='61_20_59', x='1193', y='5', raw='5', id='1431.7766', cor='-5072250', connected='12_31_86', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99'}
Node{identificator='12_99_48', x='1132', y='14', raw='5', id='1368.7528', cor='-4193604', connected='17_93_99', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45'}
Node{identificator='12_31_86', x='1237', y='31', raw='5', id='1482.8844', cor='-3044879', connected='33_24_40 71_35_56', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59'}
Node{identificator='71_35_56', x='1343', y='95', raw='5', id='1606.7069', cor='-12834002', connected='12_31_86 87_45_98 99_18_22', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86'}
Node{identificator='87_45_98', x='1316', y='141', raw='5', id='1659.0579', cor='-2726037', connected='12_57_66 33_24_40 71_35_56 36_19_85', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40'}
Node{identificator='33_24_40', x='1210', y='74', raw='5', id='1533.6584', cor='-14400806', connected='12_31_86 72_74_68 87_45_98', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86'}
Node{identificator='72_74_68', x='1186', y='115', raw='5', id='1581.1664', cor='-6497268', connected='33_24_40 12_57_66', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40'}
Node{identificator='12_57_66', x='1289', y='180', raw='5', id='1702.9613', cor='-12037230', connected='80_71_13 72_74_68 87_45_98', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40 72_74_68'}
Node{identificator='97_79_27', x='1419', y='167', raw='5', id='1714.8889', cor='-1646406', connected='61_61_61 88_44_98 91_82_13', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 71_35_56 99_18_22 88_44_98'}
Node{identificator='36_19_85', x='1366', y='181', raw='5', id='1723.0891', cor='-11362219', connected='87_45_98 61_61_61 58_77_63', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40 87_45_98'}
Node{identificator='61_61_61', x='1374', y='180', raw='5', id='1731.1514', cor='-10158987', connected='36_19_85 97_79_27', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40 87_45_98 36_19_85'}
Node{identificator='24_25_27', x='1268', y='229', raw='5', id='1762.2206', cor='-5258306', connected='76_18_10 80_71_13 58_76_12', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40 72_74_68 12_57_66 80_71_13'}
Node{identificator='80_71_13', x='1262', y='223', raw='5', id='1753.7354', cor='-11101825', connected='24_25_27 12_57_66', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40 72_74_68 12_57_66'}
Node{identificator='41_80_57', x='1245', y='278', raw='5', id='1816.7578', cor='-13928754', connected='69_97_33 76_18_10', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40 72_74_68 12_57_66 80_71_13 24_25_27 76_18_10'}
Node{identificator='69_97_33', x='1234', y='324', raw='5', id='1864.0547', cor='-13118577', connected='48_18_17 41_80_57', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40 72_74_68 12_57_66 80_71_13 24_25_27 76_18_10 41_80_57'}
Node{identificator='94_84_14', x='1241', y='331', raw='5', id='10000', cor='-4322009', connected='69_97_33', minorisWay=''}
Node{identificator='27_67_39', x='1237', y='343', raw='5', id='1576.8551', cor='-5827231', connected='', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66 78_73_40 56_20_65 76_76_46 36_65_45 43_54_63 33_44_69 22_97_30 36_82_74'}
Node{identificator='36_82_74', x='1227', y='343', raw='5', id='1566.8551', cor='-7095201', connected='27_67_39', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66 78_73_40 56_20_65 76_76_46 36_65_45 43_54_63 33_44_69 22_97_30'}
Node{identificator='22_97_30', x='1222', y='337', raw='5', id='1559.0448', cor='-1868109', connected='33_44_69 36_82_74', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66 78_73_40 56_20_65 76_76_46 36_65_45 43_54_63 33_44_69'}
Node{identificator='48_18_17', x='1223', y='327', raw='5', id='1875.4564', cor='-9591589', connected='22_97_30', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 24_82_20 63_17_93 97_89_97 15_90_45 12_99_48 17_93_99 61_20_59 12_31_86 33_24_40 72_74_68 12_57_66 80_71_13 24_25_27 76_18_10 41_80_57 69_97_33'}
Node{identificator='15_60_31', x='1242', y='338', raw='5', id='10000', cor='-13862878', connected='27_67_39 94_84_14', minorisWay=''}
Node{identificator='33_44_69', x='1209', y='338', raw='5', id='1546.0063', cor='-1955212', connected='43_54_63 22_97_30', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66 78_73_40 56_20_65 76_76_46 36_65_45 43_54_63'}
Node{identificator='43_54_63', x='1174', y='314', raw='5', id='1503.5681', cor='-1743911', connected='36_65_45 33_44_69', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66 78_73_40 56_20_65 76_76_46 36_65_45'}
Node{identificator='36_65_45', x='1164', y='313', raw='5', id='1493.5182', cor='-12456647', connected='76_76_46 43_54_63', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66 78_73_40 56_20_65 76_76_46'}
Node{identificator='76_76_46', x='1153', y='319', raw='5', id='1480.9883', cor='-12908503', connected='56_20_65 36_65_45', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66 78_73_40 56_20_65'}
Node{identificator='56_20_65', x='1135', y='344', raw='5', id='1450.1825', cor='-4302117', connected='78_73_40 76_76_46', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66 78_73_40'}
Node{identificator='78_73_40', x='1119', y='356', raw='5', id='1430.1825', cor='-6676690', connected='47_76_66 56_20_65', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82 47_76_66'}
Node{identificator='47_76_66', x='1092', y='369', raw='5', id='1400.2158', cor='-12683737', connected='88_13_82 78_73_40', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81 88_13_82'}
Node{identificator='88_13_82', x='1059', y='377', raw='5', id='1366.26', cor='-7560572', connected='32_41_74 47_76_66 29_43_81', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67 42_90_11 14_59_55 17_78_97 93_43_43 29_43_81'}
Node{identificator='32_41_74', x='1051', y='304', raw='5', id='1395.678', cor='-1324999', connected='88_13_82 12_51_33 78_23_14', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24 66_34_30 86_19_73 15_42_65 55_27_15 86_41_65 78_23_14'}
Node{identificator='12_51_33', x='1040', y='156', raw='5', id='1279.1609', cor='-912440', connected='32_41_74 14_82_96 28_73_37', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24 66_34_30 86_19_73 15_42_65 55_27_15 28_73_37'}
Node{identificator='14_82_96', x='1078', y='149', raw='5', id='1317.8003', cor='-12348742', connected='97_32_14 12_51_33', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24 66_34_30 86_19_73 15_42_65 55_27_15 28_73_37 12_51_33'}
Node{identificator='97_32_14', x='1083', y='139', raw='5', id='1328.9806', cor='-2812558', connected='15_90_45 14_82_96', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24 66_34_30 86_19_73 15_42_65 55_27_15 28_73_37 12_51_33 14_82_96'}
Node{identificator='28_73_37', x='1012', y='164', raw='5', id='1250.0404', cor='-6245003', connected='55_27_15 12_51_33', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24 66_34_30 86_19_73 15_42_65 55_27_15'}
Node{identificator='55_27_15', x='941', y='178', raw='5', id='1177.6733', cor='-4141149', connected='15_42_65 28_73_37 86_41_65', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24 66_34_30 86_19_73 15_42_65'}
Node{identificator='15_42_65', x='823', y='199', raw='5', id='1057.8192', cor='-1289299', connected='86_19_73 55_27_15', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24 66_34_30 86_19_73'}
Node{identificator='86_19_73', x='811', y='190', raw='5', id='1042.8192', cor='-2858520', connected='63_17_93 15_42_65', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24 66_34_30'}
Node{identificator='11_34_24', x='799', y='186', raw='5', id='1028.6771', cor='-2783916', connected='66_34_30', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19'}
Node{identificator='66_34_30', x='804', y='191', raw='5', id='1035.7482', cor='-9614571', connected='86_19_73', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84 52_73_19 11_34_24'}
Node{identificator='25_38_84', x='753', y='141', raw='5', id='962.8931', cor='-5620286', connected='52_73_19', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35'}
Node{identificator='52_73_19', x='766', y='146', raw='5', id='976.82153', cor='-151655', connected='11_34_24', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 97_86_22 95_70_35 25_38_84'}
Node{identificator='42_90_11', x='826', y='379', raw='5', id='952.90125', cor='-14108019', connected='31_68_67 14_59_55', minorisWay='18_34_19 92_23_29 63_13_65 20_20_52 34_16_34 33_79_85 69_54_14 34_43_55 11_39_85 17_29_82 51_85_98 15_61_17 55_73_57 37_93_66 39_72_83 69_95_91 68_79_81 74_38_33 99_57_13 31_68_67'}
